smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,chiral_center_count,unspecified_chiral_center_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,estimated_logd_ph74,pka_features_available,nitroso_group_count,nitroso_present,aromatic_amine_count,aromatic_amine_present,michael_acceptor_count,michael_acceptor_present,catechol_ring_count,hydroquinone_ring_count,quinone_ring_count,quinone_or_catechol_alert_count,quinone_or_catechol_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,aryl_halide_count,aryl_chloride_count,aryl_halide_present,hydroxamic_acid_count,metal_chelator_alert_count,metal_chelator_present,pains_filter_available,pains_alert_count,pains_alert_present,electrophilic_alert_count,electrophilic_alert_present,structural_alert_family_count,mw_le_500,logp_le_5,logp_lt_3,tpsa_gt_75,tpsa_le_140,hbd_le_5,hba_le_10,rotatable_bonds_le_10,aromatic_ring_count_le_3,most_basic_pka_lt_7,most_basic_pka_ge_7,property_alert_count,property_window_pass,basic_aryl_halide_risk_flag
Oc1c(I)cc(Cl)c2cccnc12,305.502,304.9104394600001,13.0,4.0,2.0,3.1984000000000004,33.120000000000005,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,3.00264835357666,5.043349742889404,1.0,1.0,0.00437951577226976,0.9956204842277302,4.005262261264938e-05,0.9956203088096118,0.8398260947377243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,929.161,928.50742858418,67.0,14.0,14.0,8.06550000000001,126.44000000000004,0.0,12.0,12.0,24.0,6.0,4.0,4.0,4.0,,,0.0,0.0,1.0,0.0,0.0,0.0,8.06550000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,5.0,0.0,
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,929.161,928.50742858418,67.0,14.0,14.0,8.06550000000001,126.44000000000004,0.0,12.0,12.0,24.0,6.0,4.0,4.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,8.06550000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,5.0,0.0,
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.26900000000003,253.10759335199998,19.0,7.0,7.0,0.8334000000000001,129.62,3.0,7.0,10.0,1.0,3.0,3.0,0.0,0.0,6.288897514343262,11.877140998840332,7.0,6.0,0.9281054107571364,0.07189458924286363,0.07186365380227341,3.3330706977458774e-05,0.8009973045705188,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)[O-],254.26499999999996,254.08226682391,19.0,4.0,4.0,0.9562999999999997,62.129999999999995,0.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.6698664426803589,4.247751235961914,1.0,1.0,0.0007037925513301552,0.9992962074486699,1.8615111172307073e-06,0.9992962061385497,-2.19625533388237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Cc1ncc(COP(=O)([O-])[O-])c(CN(CC[NH+](CC(=O)[O-])Cc2c(COP(=O)([O-])[O-])cnc(C)c2O)CC(=O)[O-])c1O,633.4200000000003,633.1026427035499,42.0,20.0,18.0,-6.417859999999999,299.02,3.0,17.0,20.0,17.0,2.0,2.0,1.0,1.0,7.851376533508301,1.0629808902740479,4.0,8.0,1.202499091961108e-07,0.9999998797500909,0.7387212638160597,0.9999995397638899,-13.337775242901264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCC[NH+]=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,1312.4810000000007,1311.6381511360896,95.0,31.0,31.0,-4.214200000000023,492.02999999999986,18.0,14.0,32.0,33.0,8.0,6.0,9.0,0.0,10.675704002380371,9.612448692321777,5.0,16.0,0.0005265155714147327,0.9994734844285853,0.9994702562130183,0.006093918694798223,-7.4927887802629565,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,310.393,310.15689456399997,23.0,3.0,3.0,4.448400000000004,43.370000000000005,0.0,3.0,3.0,5.0,2.0,2.0,0.0,0.0,,9.266131401062012,0.0,2.0,0.9865724254650055,0.013427574534994546,0.0,0.013427574534994538,4.442528972837312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
C1=C/C(=C2\N=c3cnc4c(c3=N2)COCC4)NO1,242.23799999999994,242.08037556,18.0,6.0,6.0,-0.37530000000000013,68.10000000000001,1.0,6.0,7.0,0.0,4.0,1.0,0.0,0.0,5.262233734130859,,3.0,0.0,0.9927709241196613,0.00722907588033872,0.007229075880338731,0.0,-0.3784509507672843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CC[C@H]1CCC[C@H](O[C@H]2CC[C@H]([NH+](C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C(C)[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1,747.0030000000002,746.48377379609,53.0,11.0,11.0,4.460400000000008,112.42000000000003,1.0,10.0,11.0,9.0,6.0,0.0,17.0,0.0,8.500327110290527,,1.0,0.0,0.07353622518276393,0.9264637748172361,0.9264637748172361,0.0,3.3269013325715773,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,432.60100000000017,432.2875743799999,31.0,5.0,5.0,4.186400000000005,86.99000000000001,3.0,5.0,8.0,13.0,2.0,1.0,5.0,0.0,,13.765765190124512,0.0,3.0,0.9999995692407394,4.307592605945487e-07,0.0,4.3075926057751944e-07,4.186399812923595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,1.0,0.0,
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,403.21200000000016,402.03495410799997,26.0,9.0,5.0,5.030900000000003,60.45,1.0,4.0,5.0,7.0,3.0,2.0,0.0,0.0,2.986032009124756,9.889692306518555,2.0,1.0,0.9967337975123147,0.003266202487685277,3.854919089328834e-05,0.003227777725011759,5.029479184682378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
CC([NH3+])C12CC3CC(CC(C3)C1)C2,180.31499999999997,180.17467612408998,13.0,1.0,1.0,1.8331999999999993,27.64,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,10.774116516113281,,1.0,0.0,0.0004223767549385027,0.9995776232450615,0.9995776232450615,0.0,-1.5410999907576826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
[NH3+]C12CC3CC(CC(C3)C1)C2,152.26099999999997,152.14337599609,11.0,1.0,1.0,1.1970999999999992,27.64,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,11.426091194152832,,1.0,0.0,9.416031671449776e-05,0.9999058396832855,0.9999058396832855,0.0,-2.8290320893837455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC12CC3CC(C)(C1)CC([NH3+])(C3)C2,180.315,180.17467612408998,13.0,1.0,1.0,1.9772999999999998,27.64,1.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,11.581591606140137,,1.0,0.0,6.582332344584607e-05,0.9999341766765542,0.9999341766765542,0.0,-2.2043201937865033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)[NH+](C)CC3,272.41200000000003,272.20089087209,20.0,2.0,2.0,1.9662999999999997,13.670000000000002,1.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,8.994024276733398,,1.0,0.0,0.0248344236470337,0.9751655763529663,0.9751655763529663,0.0,0.3613540854177162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
C=CC[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,284.423,284.20089087209,21.0,2.0,2.0,2.219499999999999,24.67,2.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,8.368276596069336,9.912663459777832,1.0,1.0,0.09683162964944872,0.9031683703505513,0.9028709615734791,0.003061996514020349,1.2055172409703458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
C[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,258.38500000000005,258.18524080809,19.0,2.0,2.0,1.6632999999999993,24.67,2.0,1.0,3.0,0.0,4.0,1.0,4.0,1.0,8.991456031799316,9.909503936767578,1.0,1.0,0.024901001090739283,0.9750989989092607,0.9750219595130215,0.0030842850254555053,0.05951680731438547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,228.24699999999996,228.078644244,17.0,3.0,3.0,3.4644600000000025,43.35,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,3.4644600000000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
COc1c2occc2cc2ccc(=O)oc12,216.19199999999995,216.042258736,16.0,4.0,4.0,2.5478000000000005,52.58,0.0,4.0,4.0,1.0,3.0,3.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.5478000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH2+]C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1633.2970000000003,1631.7560733480893,117.0,35.0,34.0,0.4884999999999852,517.4499999999998,17.0,17.0,34.0,41.0,8.0,6.0,11.0,0.0,10.659111022949219,10.642071723937988,5.0,18.0,0.00055004882513204,0.999449951174868,0.999449636161113,0.0005723736420530951,-2.7710987586070686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@@]341,302.3940000000001,302.17507004809,22.0,4.0,4.0,0.3080000000000003,43.129999999999995,2.0,3.0,5.0,1.0,5.0,1.0,6.0,1.0,8.406244277954102,13.857558250427246,1.0,1.0,0.08972776530867606,0.9102722346913239,0.9102722034039868,3.486916905775077e-07,-0.739073148321638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC(COc1ccccc1)[NH+](CCCl)Cc1ccccc1,304.84099999999995,304.14626845609,21.0,3.0,2.0,2.777800000000001,13.670000000000002,1.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,5.783700466156006,,1.0,0.0,0.9763779051402618,0.023622094859738207,0.023622094859738166,0.0,2.767417943026764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CN(CCOc1ccc(CC2SC(=O)[N-]C2=O)cc1)c1ccccn1,356.427,356.10743601591,25.0,7.0,6.0,3.275000000000002,73.6,0.0,6.0,6.0,7.0,3.0,2.0,1.0,1.0,6.809635162353516,6.460997104644775,2.0,1.0,0.08211395819288686,0.9178860418071131,0.2043434811592722,0.8967972281399429,2.18941698721561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
C[NH+](CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,442.5830000000002,442.14648941608993,29.0,10.0,8.0,0.5658000000000025,106.00999999999999,3.0,5.0,8.0,11.0,2.0,2.0,1.0,1.0,8.369853019714355,8.474462509155273,3.0,2.0,0.08928913580295852,0.9107108641970415,0.9031888160235174,0.07769813222562505,-0.4834013803931916,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
CCOc1ccccc1OCC[NH2+][C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,409.5280000000001,409.17916944809,28.0,8.0,7.0,1.314700000000001,104.45999999999998,2.0,5.0,7.0,11.0,2.0,2.0,1.0,0.0,8.86302375793457,10.034500122070312,2.0,2.0,0.03320988759378651,0.9667901124062135,0.9667130633570571,0.002314693297940712,-0.1640325943649037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,240.4349999999999,240.25545186417997,17.0,2.0,2.0,2.637500000000001,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.637500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
C[C@H]([NH2+][C@@H](CCc1ccccc1)C(=O)[O-])C(=O)N1CCC[C@H]1C(=O)[O-],347.3910000000002,347.16124541591,25.0,7.0,7.0,-2.5694999999999952,117.18,1.0,5.0,6.0,8.0,2.0,1.0,3.0,0.0,7.422688007354736,2.0863196849823,1.0,2.0,2.3648055591262174e-06,0.9999976351944408,0.513057297428682,0.9999951435650506,-8.195704562355374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-],376.45300000000026,376.1998219959999,27.0,7.0,7.0,-0.7562999999999966,103.35,1.0,5.0,6.0,9.0,2.0,1.0,3.0,0.0,5.375280857086182,3.307248592376709,1.0,1.0,8.000739246456472e-05,0.9999199926075354,0.009358310651439333,0.9999192368004246,-4.853169883530022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
[NH3+]CCCC[C@H]([NH2+][C@@H](CCc1ccccc1)C(=O)[O-])C(=O)N1CCC[C@H]1C(=O)[O-],405.4950000000003,405.22637109199997,29.0,8.0,8.0,-3.177199999999994,144.82,2.0,5.0,7.0,12.0,2.0,1.0,3.0,0.0,10.700307846069336,2.082056999206543,2.0,2.0,2.4072966443245905e-09,0.9999999975927033,0.9994994186101631,0.9999951909985205,-11.79567038955247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
C[NH2+][C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,307.244,306.08108135609,20.0,3.0,1.0,4.153400000000002,16.61,1.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,9.418020248413086,,1.0,0.0,0.009502397209136593,0.9904976027908634,0.9904976027908634,0.0,2.1312331803802507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
CC(C)[C@@H]1NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H]([NH3+])Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,1098.3629999999998,1097.48158231218,77.0,23.0,21.0,-0.6119999999999977,358.3199999999999,13.0,12.0,25.0,17.0,6.0,5.0,9.0,0.0,10.538595199584961,9.689177513122559,4.0,12.0,0.0007225425707619724,0.999277457429238,0.999273744762845,0.00511206832399986,-3.7531365600560367,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
C=CCC1(C(C)CCC)C(=O)NC(S)=[NH+]C1=O,255.363,255.11617526809,17.0,5.0,4.0,0.007899999999999963,60.14,3.0,2.0,5.0,5.0,1.0,0.0,2.0,2.0,6.09375,-2.9154469966888428,1.0,2.0,4.6090538735169875e-11,0.9999999999539094,0.04707689978783044,0.9999999999516325,-10.328488215539092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)[O-])[NH2+]C1C(=O)[O-],464.56400000000036,464.18608025990994,32.0,10.0,9.0,-2.3261999999999947,155.07000000000002,3.0,7.0,10.0,12.0,2.0,1.0,3.0,3.0,6.46243953704834,1.9807171821594238,1.0,4.0,3.4139778622798345e-06,0.9999965860221377,0.10351057220967763,0.9999961918370073,-7.7929392993668225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
NC1=[NH+]C(=O)C(c2ccccc2)O1,177.183,177.06585394809,13.0,4.0,4.0,-1.3201999999999994,66.29,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,5.483035087585449,,2.0,0.0,0.9880378656323537,0.01196213436764626,0.011962134367646251,0.0,-1.325426411161294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
NNc1nncc2ccccc12,160.17999999999998,160.074896256,12.0,4.0,4.0,0.9153999999999998,63.83,2.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,5.963685035705566,12.05439281463623,3.0,1.0,0.9646548855484872,0.03534511445151278,0.035323735856831996,2.2161418784035563e-05,0.899771968152652,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
