smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,max_fused_aromatic_system_size,aromatic_n_heterocycle_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,aromatic_nitro_count,aromatic_nitro_present,aromatic_amine_count,aromatic_amine_present,azo_linkage_count,azo_linkage_present,n_nitroso_count,n_nitroso_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,michael_acceptor_count,michael_acceptor_present,alkyl_oxy_nitrogen_ester_count,alkyl_oxy_nitrogen_ester_present,hydrazine_count,hydrazine_present,isocyanate_count,isocyanate_present,quinone_ring_count,quinone_present,pah_system_count,pah_present,hetero_pah_system_count,hetero_pah_present,polycyclic_alert_present,aromatic_alert_family_count,reactive_alert_family_count,ames_alert_family_count,ames_structural_alert_present
CC(=O)Oc1ccc2c(c1)OC1(C)OOC21C,236.22299999999996,236.068473484,17.0,12.0,5.0,5.0,0.0,1.8974999999999997,56.30600000000003,53.99000000000001,0.0,5.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC12OOC1(CO)Oc1ccccc12,194.186,194.0579088,14.0,10.0,4.0,4.0,0.0,0.9446000000000001,46.40880000000003,47.92,1.0,4.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCC12OOC1(C)c1ccccc1O2,236.223,236.068473484,17.0,12.0,5.0,5.0,0.0,1.5153999999999999,55.95600000000003,53.99000000000001,0.0,5.0,5.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)c1cccc2c1OC1(C)OOC21C,220.22399999999993,220.073558864,16.0,12.0,4.0,4.0,0.0,2.1748000000000003,55.00150000000003,44.760000000000005,0.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)c1nccs1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C,785.1089999999998,784.492104896,55.0,42.0,13.0,12.0,0.0,5.190400000000006,218.34839999999912,133.41,2.0,9.0,11.0,21.0,3.0,2.0,1.0,0.0,1.0,1.0,0.6904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-][n+]1c2ccc3ccccc3c2cc2c3ccccc3ccc21,295.341,295.099714036,23.0,21.0,2.0,2.0,0.0,4.932800000000003,95.42600000000004,26.939999999999998,0.0,1.0,1.0,0.0,5.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Cc1cc2ncccc2c2ncn(C)c12,197.24099999999999,197.095297352,15.0,12.0,3.0,3.0,0.0,2.42992,60.752000000000024,30.71,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Cc1cc2ncccc2c2nc(N=[N+]=[N-])n(C)c12,238.254,238.09669431999998,18.0,12.0,6.0,6.0,0.0,3.3717200000000016,69.55800000000002,79.47,0.0,4.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CC(=O)Nc1nc2c3cccnc3cc(C)c2n1C,254.293,254.116761068,19.0,14.0,5.0,5.0,0.0,2.38832,75.05570000000003,59.81,1.0,4.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Cn1c(N)nc2c3ccc(O)nc3ccc21,214.22799999999998,214.08546094,16.0,11.0,5.0,5.0,0.0,1.4093,62.09220000000003,76.96000000000001,2.0,5.0,7.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
CC(=O)Nc1nc2c3cccnc3ccc2n1C,240.26600000000002,240.101111004,18.0,13.0,5.0,5.0,0.0,2.0798999999999994,70.31870000000002,59.81,1.0,4.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Cn1cnc2c3cccnc3ccc21,183.21399999999997,183.079647288,14.0,11.0,3.0,3.0,0.0,2.1214999999999997,56.01500000000003,30.71,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Cc1cc2ncccc2c2nc(N)n(C)c12,212.25599999999997,212.106196384,16.0,12.0,4.0,4.0,0.0,2.0121199999999995,65.16440000000001,56.73,1.0,4.0,5.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
Cn1c(NO)nc2c3cccnc3ccc21,214.228,214.08546094,16.0,11.0,5.0,5.0,0.0,1.9225999999999996,61.42420000000003,62.97,2.0,5.0,7.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
CCn1c(N)nc2c3cccnc3ccc21,212.25600000000003,212.106196384,16.0,12.0,4.0,4.0,0.0,2.1865999999999994,65.12040000000003,56.730000000000004,1.0,4.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
Cn1c(N)nc2c3cccnc3ccc21,198.22899999999998,198.09054632,15.0,11.0,4.0,4.0,0.0,1.7037,60.42740000000002,56.730000000000004,1.0,4.0,5.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
CCn1c(N)nc2c3cccnc3cc(C)c21,226.28300000000002,226.12184644799999,17.0,13.0,4.0,4.0,0.0,2.4950200000000002,69.85740000000003,56.730000000000004,1.0,4.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,228.211,228.064725496,17.0,11.0,6.0,6.0,0.0,2.0296999999999996,62.669400000000024,73.85,0.0,5.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.09090909090909091,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
CN(C)c1nc2c3cccnc3ccc2n1C,226.283,226.12184644799999,17.0,13.0,4.0,4.0,0.0,2.1875,70.34200000000003,33.95,0.0,4.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CNc1nc2c3cccnc3ccc2n1C,212.25599999999997,212.106196384,16.0,12.0,4.0,4.0,0.0,2.1632,65.56170000000003,42.74,1.0,4.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
C1CSCSC1,120.242,120.006742256,6.0,4.0,2.0,0.0,0.0,1.814,34.4,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,344.4510000000001,344.19875937599994,25.0,21.0,4.0,4.0,0.0,2.2971000000000004,94.61240000000004,77.76,3.0,4.0,7.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
c1scc2c1-c1cscc1C1NC21,205.30700000000002,205.001991224,13.0,10.0,3.0,1.0,0.0,3.175600000000001,56.24970000000002,21.94,1.0,3.0,4.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,490.63900000000024,485.68344141999995,21.0,10.0,11.0,1.0,10.0,4.6182,88.11599999999999,17.07,0.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
COc1cc([N+](=O)[O-])ccc1N=N[C@H](C(C)=O)C(=O)Nc1ccccc1OC,386.3640000000001,386.122634296,28.0,18.0,10.0,10.0,0.0,3.2920000000000007,100.25710000000002,132.48999999999998,1.0,8.0,9.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
CC1=CC(=O)C=C2CCC3C4CCC(=O)C4(C)CCC3C12C,298.42600000000004,298.193280072,22.0,20.0,2.0,2.0,0.0,4.253500000000003,86.24000000000005,34.14,0.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,322.36400000000003,322.131742436,24.0,19.0,5.0,5.0,0.0,2.756200000000001,91.11400000000003,85.35,4.0,3.0,7.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.27299999999997,268.117154992,19.0,11.0,8.0,8.0,0.0,-2.708299999999996,63.77440000000002,98.82,2.0,6.0,8.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,225.16,225.038570324,16.0,8.0,8.0,8.0,0.0,0.9739,51.01040000000001,98.17999999999999,0.0,6.0,6.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
c1ccc2c(c1)COC2,120.15099999999998,120.057514876,9.0,8.0,1.0,1.0,0.0,1.7167999999999999,34.935,9.23,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,555.6540000000002,555.1254196240899,38.0,27.0,11.0,9.0,0.0,3.745800000000002,147.42839999999984,135.21999999999997,3.0,6.0,9.0,5.0,4.0,3.0,1.0,2.0,2.0,0.0,0.14814814814814814,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,244.272,244.051777864,16.0,9.0,7.0,6.0,0.0,-0.7488999999999997,56.75950000000002,86.71000000000001,2.0,4.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,312.277,312.06338810399996,23.0,17.0,6.0,6.0,0.0,2.2764999999999995,79.06950000000002,74.97,0.0,6.0,6.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1(O)C=COC1O2,328.276,328.058302724,24.0,17.0,7.0,7.0,0.0,1.3804999999999996,80.22530000000002,95.2,1.0,7.0,8.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(c3oc(=O)c4c(c13)C(Cl)C(Cl)C4=O)C1C=COC1O2,381.1670000000001,379.9854433999999,25.0,17.0,8.0,6.0,2.0,3.231200000000002,88.98350000000002,74.97,0.0,6.0,6.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,312.277,312.06338810399996,23.0,17.0,6.0,6.0,0.0,2.2764999999999995,79.06950000000002,74.97,0.0,6.0,6.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(c3oc(=O)c4c(c13)[C@@H](Cl)[C@@H](Cl)C4=O)[C@@H]1C=CO[C@@H]1O2,381.1670000000001,379.9854433999999,25.0,17.0,8.0,6.0,2.0,3.231200000000002,88.98350000000002,74.97,0.0,6.0,6.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4=O)C1C=COC1O2,328.276,328.058302724,24.0,17.0,7.0,7.0,0.0,1.7673999999999996,80.32530000000001,95.20000000000002,1.0,7.0,8.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1c(O)c2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,328.27599999999995,328.058302724,24.0,17.0,7.0,7.0,0.0,1.9820999999999998,80.7343,95.20000000000002,1.0,7.0,8.0,1.0,5.0,2.0,3.0,2.0,2.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=CC1,122.16699999999997,122.07316494,9.0,8.0,1.0,1.0,0.0,2.0328,37.989000000000004,9.23,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cn2ccnc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,346.39000000000004,346.142975816,26.0,20.0,6.0,6.0,0.0,4.151020000000003,100.2024,65.88999999999999,0.0,5.0,5.0,5.0,4.0,4.0,0.0,2.0,2.0,2.0,0.15,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=c1oc2cc([N+](=O)[O-])ccc2c2ccccc12,241.202,241.037507704,18.0,13.0,5.0,5.0,0.0,2.854400000000001,66.64440000000003,73.35,0.0,4.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,258.229,258.05282342000004,19.0,14.0,5.0,5.0,0.0,2.3714199999999996,69.72140000000002,90.9,3.0,5.0,8.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
O=c1oc2c([N+](=O)[O-])cccc2c2ccccc12,241.202,241.037507704,18.0,13.0,5.0,5.0,0.0,2.854400000000001,66.64440000000003,73.35,0.0,4.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,272.256,272.06847348400004,20.0,15.0,5.0,5.0,0.0,2.6744200000000005,74.60860000000001,79.9,2.0,5.0,7.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
O=c1oc2ccc([N+](=O)[O-])cc2c2ccccc12,241.202,241.037507704,18.0,13.0,5.0,5.0,0.0,2.854400000000001,66.64440000000003,73.35,0.0,4.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
N=c1cc2oc3cc(N)ccc3nc-2c2ccccc12,261.28400000000005,261.090211972,20.0,16.0,4.0,4.0,0.0,3.147470000000001,78.40410000000003,75.9,2.0,4.0,6.0,0.0,4.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,583.5820000000003,583.116169012,42.0,29.0,13.0,12.0,0.0,7.275900000000006,155.13589999999985,207.58999999999995,5.0,10.0,15.0,7.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
c1cc2c3c(c4c(ccc5ccccc54)cc3c1)C1OC21,268.315,268.088815004,21.0,20.0,1.0,1.0,0.0,5.272200000000003,85.52700000000002,12.53,0.0,1.0,1.0,0.0,6.0,4.0,2.0,4.0,4.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
