smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,formal_charge,amide_bond_count,primary_amide_count,lactam_count,gamma_lactam_count,nitrile_count,aldehyde_count,ketone_count,michael_acceptor_count,electrophilic_warhead_count,carbamate_count,urea_count,sulfonamide_count,polar_amide_like_group_count,branched_sp3_carbon_count,small_aliphatic_carbocycle_count,bridgehead_atom_count,spiro_atom_count,has_electrophilic_warhead,p1_glutamine_mimic_present,s1_hbond_proxy_present,p2_hydrophobic_sidechain_present,p2_hydrophobic_proxy_score,p3_p4_polar_substituent_present,mpro_structural_motif_count,rotatable_bonds_le_10,tpsa_le_140,logp_lt_5,mol_weight_le_500,hbd_le_5,hba_le_10,total_hbond_donors_acceptors_le_12,aromatic_ring_count_le_3,fraction_csp3_ge_0p4,mpro_physchem_rule_pass_count,mpro_physchem_window_pass,mpro_design_rule_pass_count
CNC1(C(N)=O)CCCC1,142.202,142.110613068,10.0,3.0,0.0038999999999995705,55.12,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC(NC(=O)C1CCCC1)C(=O)O,185.22299999999998,185.10519334,13.0,4.0,0.7659,66.4,2.0,2.0,4.0,3.0,1.0,0.0,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
OCC1CCN(c2ncccn2)CC1,193.25,193.1215121,14.0,4.0,0.6853,49.25,1.0,4.0,5.0,2.0,2.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
COCc1nnc(N)s1,145.187,145.030982844,9.0,5.0,0.26670000000000016,61.03,1.0,5.0,6.0,2.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
CCc1nnc(NC(=O)C(F)(F)F)s1,225.19499999999996,225.018367472,14.0,8.0,1.6013,54.88,1.0,4.0,5.0,2.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
COCC(=O)Nc1nnc(C)s1,187.224,187.041547528,12.0,6.0,0.43141999999999986,64.11,1.0,5.0,6.0,3.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
C[C@@H]1C[C@H]1C(=O)NCCc1ccc(Cl)cc1,237.73000000000002,237.092041812,16.0,3.0,2.654700000000001,29.1,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.46153846153846156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
O=C(CCl)N1CCN(S(=O)(=O)c2ccccc2F)CC1,320.77300000000014,320.039769208,20.0,8.0,0.8973999999999999,57.690000000000005,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
O=C(CCl)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,338.7630000000001,338.030347396,21.0,9.0,1.0365000000000002,57.690000000000005,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,337.2280000000001,336.010218668,20.0,8.0,1.4117,57.690000000000005,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)CCl)CC2)c1,330.83700000000005,330.080491148,21.0,7.0,1.3751400000000003,57.690000000000005,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,316.81000000000006,316.064841084,20.0,7.0,1.0667199999999997,57.690000000000005,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.46153846153846156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)c(C)c1,330.8370000000001,330.080491148,21.0,7.0,1.3751399999999998,57.690000000000005,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
O=C(CCl)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,320.77300000000014,320.039769208,20.0,8.0,0.8973999999999999,57.690000000000005,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)CCl)CC1,327.793,327.04443998799997,21.0,8.0,0.62998,81.47999999999999,0.0,4.0,4.0,3.0,2.0,1.0,1.0,0.38461538461538464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
Fc1cccnc1NCC1CCOCC1,210.25199999999995,210.11684132,15.0,4.0,2.0591999999999997,34.150000000000006,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
CC(=O)N1CCCC2(CCCCCC2)C1,209.33299999999994,209.177964356,15.0,2.0,2.9693000000000014,20.310000000000002,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
NC(=O)C12CC1CCN2S(=O)(=O)c1ccccc1,266.322,266.072513308,18.0,6.0,0.32499999999999996,80.47,1.0,3.0,4.0,3.0,3.0,1.0,2.0,0.4166666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CCc1ccc(OCC(=O)N2CCCCC2)cc1,247.33799999999994,247.157228912,18.0,3.0,2.6403000000000008,29.54,0.0,2.0,2.0,4.0,2.0,1.0,1.0,0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
Cc1occc1C(=O)Nc1ccncc1,202.21300000000002,202.07422756,15.0,4.0,2.2353199999999998,55.13,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
Oc1ccc(CNC2CCCCC2)cc1,205.30099999999996,205.146664228,15.0,2.0,2.8145000000000016,32.26,2.0,2.0,4.0,3.0,2.0,1.0,1.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
COC(=O)Nc1nc2c(C)cccc2s1,222.269,222.04629856,15.0,5.0,2.7830200000000014,51.22,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
COc1cccc2sc(NC(=O)CCl)nc12,256.714,256.007326208,16.0,6.0,2.4821999999999997,51.22,1.0,4.0,5.0,3.0,2.0,2.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
COc1ccc2sc(N)nc2c1,180.232,180.035733876,12.0,4.0,1.8871,48.14,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
FCC1(c2ccccn2)CCOCC1,195.2369999999999,195.105942288,14.0,3.0,2.0993,22.12,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
OCC1(c2ccccn2)CCOCC1,193.24599999999992,193.11027872,14.0,3.0,1.1220999999999999,42.35000000000001,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
Cc1nc(C(=O)N2CCCC2)c(C)s1,210.30199999999996,210.082684068,14.0,4.0,1.99594,33.2,0.0,3.0,3.0,1.0,2.0,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
OC1CCN(Cc2ccsc2)CC1,197.30299999999994,197.0874351,13.0,3.0,1.7048,23.47,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
NC1CCNC1=O,100.12099999999998,100.063662876,7.0,3.0,-1.1664,55.12,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
O=C1CCCN1,85.10600000000001,85.052763844,6.0,2.0,-0.10360000000000008,29.1,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
COc1ccc(NCc2ccc(F)cc2)cc1,231.27,231.105942288,17.0,3.0,3.4464000000000015,21.259999999999998,1.0,2.0,3.0,4.0,2.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
COc1ccc(NC(=O)Nc2ccncc2)cc1,243.26600000000002,243.100776656,18.0,5.0,2.7342000000000004,63.25,2.0,3.0,5.0,3.0,2.0,2.0,0.0,0.07692307692307693,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
CC1CN(C)CCC1Nc1cnn(C)c1,208.309,208.16879663999998,15.0,4.0,1.1721999999999997,33.09,1.0,4.0,5.0,2.0,2.0,1.0,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
Cc1cc(NC(=O)CSc2ccccc2)no1,248.30700000000002,248.061948624,17.0,5.0,2.713820000000001,55.13,1.0,4.0,5.0,4.0,2.0,2.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
CN(C(=O)[C@H]1CC1(C)C)c1cccnc1,204.27300000000002,204.126263132,15.0,3.0,2.0904999999999996,33.2,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC(N)c1ccc(NC(=O)C2CC2)cc1,204.27299999999997,204.126263132,15.0,3.0,2.0548,55.12,2.0,2.0,4.0,3.0,2.0,1.0,1.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC(=O)Nc1ccc(NC(=O)[C@H]2CC2(C)C)cc1,246.30999999999997,246.136827816,18.0,4.0,2.629600000000001,58.2,2.0,2.0,4.0,3.0,2.0,1.0,1.0,0.42857142857142855,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
c1cnc(NC2CCCCCC2)nc1,191.27799999999996,191.14224754399999,14.0,3.0,2.611300000000001,37.81,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
O=C(CCC1CCCCC1)N1CCOCC1,225.33199999999994,225.172878976,16.0,3.0,2.2057,29.540000000000003,0.0,2.0,2.0,3.0,2.0,0.0,2.0,0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
Cc1ccc(NC(=O)C2CCCO2)nc1,206.24499999999998,206.105527688,15.0,4.0,1.50752,51.22,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
Cc1cc(N(C)C2CC(O)C2)nc(C)n1,207.277,207.137162164,15.0,4.0,1.0529399999999998,49.25,1.0,4.0,5.0,2.0,2.0,1.0,1.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
COc1ccccc1C12CC1CCN2S(C)(=O)=O,267.34999999999997,267.092914404,18.0,5.0,1.5756999999999999,46.61,0.0,3.0,3.0,3.0,3.0,1.0,2.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CNC(=O)C1CCCc2sc(C)nc21,210.302,210.082684068,14.0,4.0,1.61742,41.99,1.0,3.0,4.0,1.0,2.0,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
Cc1nc2ccccc2n1CCC(N)=O,203.24499999999992,203.105862036,15.0,4.0,1.2201199999999999,60.910000000000004,1.0,3.0,4.0,3.0,2.0,2.0,0.0,0.2727272727272727,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
CC(C)C(=O)NCc1nc2ccccc2[nH]1,217.27200000000002,217.1215121,16.0,4.0,1.8350999999999997,57.78,2.0,2.0,4.0,3.0,2.0,2.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
CCn1c(NC(C)=O)nc2ccccc21,203.245,203.105862036,15.0,4.0,2.0145999999999997,46.92,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
CC(C)Nc1nc2ccccc2[nH]1,175.235,175.110947416,13.0,3.0,2.3831999999999995,40.71,2.0,2.0,4.0,2.0,2.0,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
CCCn1c(NC(=O)CC)nc2ccccc21,231.299,231.137162164,17.0,4.0,2.7948000000000004,46.92,1.0,3.0,4.0,4.0,2.0,2.0,0.0,0.38461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
COCC(=O)NCc1nc2ccccc2[nH]1,219.24400000000003,219.100776656,16.0,5.0,0.8254999999999997,67.00999999999999,2.0,3.0,5.0,4.0,2.0,2.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
CCCC(=O)NCc1nc2ccccc2[nH]1,217.27200000000002,217.1215121,16.0,4.0,1.9791999999999998,57.78,2.0,2.0,4.0,4.0,2.0,2.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
CS(=O)(=O)Cc1nc2ccccc2[nH]1,210.25800000000004,210.04629856,14.0,5.0,1.1075,62.82,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,247.244,247.080870412,18.0,4.0,3.1460000000000017,29.1,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
O=C(NCc1nc2ccccc2[nH]1)c1ccco1,241.25000000000003,241.085126592,18.0,5.0,2.0858999999999996,70.92,2.0,3.0,5.0,3.0,3.0,3.0,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
O=C(CCl)N1CCC(C(=O)N2CCCCCC2)CC1,286.80300000000005,286.144805656,19.0,5.0,1.8663999999999998,40.620000000000005,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.8571428571428571,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
c1cc(NCC2CCCO2)ccn1,178.235,178.110613068,13.0,3.0,1.6724999999999999,34.15,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
