smiles,mol_weight,exact_mol_weight,heavy_atom_count,total_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,stereocenter_count,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,labute_asa,labute_asa_per_heavy_atom,aromatic_heavy_atom_fraction,fused_aromatic_ring_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,ionizable_center_present,moderate_basic_pka_8_12,moderate_acidic_pka_2_6,any_moderate_pka_2_12,pka_features_available,mw_le_500,logp_le_5,hbd_le_5,hba_le_10,lipinski_pass,lipinski_violation_count,rotatable_bonds_le_10,tpsa_le_140,veber_pass,logp_le_5p88,tpsa_le_131p6,egan_pass,ghose_mw_in_160_480,ghose_logp_in_neg0p4_5p6,ghose_atom_count_in_20_70,ghose_mr_in_40_130,ghose_pass,oprea_hbd_lt_2,oprea_hba_in_2_10,oprea_rotatable_bonds_in_2_8,oprea_ring_count_in_1_4,oprea_pass,mw_le_300,logp_le_3,hbd_le_3,hba_le_3,rule_of_3_pass,muegge_mw_in_200_600,muegge_logp_in_neg2_5,tpsa_le_150,rotatable_bonds_le_15,ring_count_le_7,muegge_pass,pfizer_3_75_risk,pfizer_3_75_safe,aromatic_ring_count_le_3,fraction_csp3_ge_0p4,fraction_csp3_distance_to_0p45,stereocenter_count_ge_1,crystal_packing_risk_proxy,oral_bioavailability_rule_pass_count,oral_bioavailability_screen_pass
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,445.54500000000024,445.1783753440001,31.0,58.0,2.0781199999999993,114.97440000000005,130.14999999999998,3.0,6.0,9.0,10.0,7.0,3.0,2.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,181.66973203561423,5.860313936632717,0.3870967741935484,0.0,5.0,1.0,4.326220512390137,5.053443908691406,3.0,3.0,0.004478438798279569,0.9955215612017204,0.0008430517325693472,0.995517782460458,-0.9946747307278886,-0.27075335641682585,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.021428571428571463,0.0,0.0,6.0,1.0
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,334.169,333.000055344,20.0,32.0,2.889400000000001,79.76870000000002,80.39000000000001,2.0,3.0,5.0,5.0,4.0,2.0,2.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,123.90803992368845,6.195401996184422,0.6,0.0,4.0,1.0,4.091704368591309,4.099443435668945,1.0,3.0,0.0005000490583777961,0.9994999509416223,0.0004914630555375335,0.9994997050651449,-0.9990082420096074,-0.4115873861887618,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.38333333333333336,0.0,0.0,6.0,0.0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.285,254.094294308,19.0,33.0,3.1057000000000015,72.36730000000003,54.37,1.0,2.0,3.0,3.0,4.0,2.0,2.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,111.06554373543099,5.8455549334437364,0.631578947368421,0.0,1.0,1.0,,4.282145977020264,0.0,1.0,0.0007617544942447596,0.9992382455057552,0.0,0.9992382455057552,-0.9992382455057552,-0.012484974821149741,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.325,1.0,0.0,6.0,0.0
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,273.24399999999997,273.06372245200004,20.0,31.0,2.545420000000002,71.03750000000001,100.67,2.0,5.0,7.0,6.0,3.0,2.0,2.0,0.0,0.07142857142857142,0.0,0.0,1.0,1.0,0.0,113.62134688128981,5.68106734406449,0.6,0.0,2.0,1.0,,4.889364719390869,0.0,2.0,0.003076285555916991,0.996923714444083,0.0,0.996923714444083,-0.996923714444083,0.03344664634493144,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.37857142857142856,0.0,0.0,6.0,0.0
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,427.61400000000003,427.229348296,30.0,63.0,3.5519000000000025,123.96180000000005,39.18,1.0,6.0,7.0,6.0,9.0,4.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,184.16653040894008,6.1388843469646694,0.4,0.0,2.0,1.0,7.469536781311035,13.811478614807129,3.0,1.0,0.46005653037615907,0.539943469623841,0.5399432912494164,3.877226896595047e-07,0.5399429035267268,3.2147111997728754,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04999999999999999,1.0,0.0,5.0,0.0
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.9790000000002,403.14851113199995,27.0,53.0,3.942700000000003,113.60580000000004,29.950000000000003,1.0,5.0,6.0,6.0,6.0,4.0,2.0,2.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,170.26142506312507,6.305978706041669,0.4444444444444444,0.0,1.0,1.0,7.557908058166504,13.845311164855957,3.0,1.0,0.410089029019111,0.589910970980889,0.5899108238963627,3.5866473644355805e-07,0.5899104652316263,3.555578150901255,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.021428571428571463,0.0,0.0,6.0,0.0
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,437.5310000000002,437.17486811199996,30.0,56.0,4.308100000000003,113.59780000000006,29.950000000000003,1.0,5.0,6.0,8.0,6.0,4.0,2.0,2.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,178.81970715941875,5.960656905313958,0.4,0.0,1.0,1.0,7.5626702308654785,13.821671485900879,3.0,1.0,0.4074389771286968,0.5925610228713032,0.5925608685623636,3.787288155345464e-07,0.592560489833548,3.9181625728777254,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.004545454545454519,0.0,0.0,6.0,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,373.95300000000015,373.137946448,25.0,49.0,4.580200000000004,107.57700000000006,9.72,0.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,159.10224919653248,6.364089967861299,0.48,0.0,0.0,0.0,7.816936016082764,,3.0,0.0,0.27687205720289865,0.7231279427971014,0.7231279427971014,0.0,0.7231279427971014,4.022479127594835,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04999999999999999,0.0,0.0,6.0,0.0
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.27299999999997,252.089877624,19.0,31.0,2.6422000000000008,72.64090000000003,63.400000000000006,1.0,2.0,3.0,4.0,0.0,3.0,2.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,110.00026108252523,5.789487425396064,0.631578947368421,0.0,1.0,1.0,,13.585297584533691,0.0,2.0,0.999999347317254,6.526827459607532e-07,0.0,6.526827459357661e-07,-6.526827459357661e-07,2.6421997165433933,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.38333333333333336,0.0,0.0,7.0,0.0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,328.4120000000001,328.178692628,24.0,48.0,2.1353999999999997,93.81220000000003,95.57999999999998,4.0,4.0,8.0,5.0,8.0,2.0,2.0,0.0,0.3157894736842105,2.0,0.0,0.0,0.0,0.0,141.6828346113938,5.9034514421414075,0.5,0.0,7.0,1.0,9.071077346801758,8.169543266296387,2.0,4.0,0.017847237037598777,0.9821527629624012,0.9791186780877315,0.14530137926215925,0.8338172988255722,0.38697099175341454,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1342105263157895,1.0,0.0,6.0,1.0
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,645.6080000000004,645.2480135359999,44.0,87.0,-8.721900000000014,138.9261,329.01,14.0,19.0,33.0,19.0,13.0,3.0,0.0,3.0,0.88,18.0,0.0,0.0,0.0,0.0,250.2813692608036,5.688212937745536,0.0,0.0,69.0,1.0,6.168999195098877,11.66108226776123,1.0,13.0,0.9444593096939717,0.05554069030602826,0.055488917585805965,5.4814306773350565e-05,0.055434103279032615,-8.74671674812442,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.43,1.0,0.0,1.0,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,318.09574728800004,21.0,40.0,4.894400000000004,92.19400000000006,6.48,0.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,135.25342033666848,6.44063906365088,0.5714285714285714,0.0,0.0,0.0,9.420781135559082,,2.0,0.0,0.009442749002202433,0.9905572509977976,0.9905572509977976,0.0,0.9905572509977976,2.869498445853993,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.15588235294117647,0.0,0.0,6.0,0.0
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,340.492,340.160934388,24.0,48.0,4.832100000000005,101.78350000000006,23.550000000000004,0.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,148.20650255302039,6.175270939709183,0.5,0.0,1.0,1.0,9.209817886352539,,2.0,0.0,0.015258240947547574,0.9847417590524524,0.9847417590524524,0.0,0.9847417590524524,3.015604468690444,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.10000000000000003,1.0,0.0,6.0,0.0
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,328.481,328.160934388,23.0,47.0,4.495600000000004,98.28300000000004,15.71,0.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,142.7935835680869,6.208416676873343,0.5217391304347826,0.0,1.0,1.0,9.170945167541504,,2.0,0.0,0.016663151624510486,0.9833368483754895,0.9833368483754895,0.0,0.9833368483754895,2.7173571461515946,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.08157894736842108,1.0,0.0,6.0,0.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,284.428,284.13471963999996,20.0,40.0,4.239400000000003,87.16200000000006,6.48,0.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.0,124.95015410978681,6.24750770548934,0.6,0.0,0.0,0.0,9.197176933288574,,2.0,0.0,0.015701811257544107,0.9842981887424559,0.9842981887424559,0.0,0.9842981887424559,2.4353497526503434,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.15588235294117647,1.0,0.0,6.0,0.0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,422.9200000000001,422.16218703600015,30.0,53.0,4.2668000000000035,115.9235,92.51,2.0,6.0,8.0,8.0,8.0,4.0,4.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,179.30208336077052,5.9767361120256846,0.7333333333333333,0.0,1.0,1.0,4.612702369689941,4.425693988800049,3.0,2.0,0.0010580965721045715,0.9989419034278955,0.0016292743028051581,0.9989401766850028,-0.9973109023821977,1.2913253074138256,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1772727272727273,0.0,1.0,6.0,0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,332.31100000000004,332.06847348400004,25.0,37.0,3.6658000000000017,88.02710000000002,75.99000000000001,2.0,5.0,7.0,5.0,0.0,5.0,3.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,142.24089351680936,5.689635740672375,0.72,0.0,7.0,1.0,,9.04654598236084,0.0,2.0,0.9779320149202013,0.02206798507979868,0.0,0.022067985079798628,-0.022067985079798628,3.6561086640194222,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4,0.0,0.0,6.0,0.0
Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,378.10800000000023,375.97858739599997,18.0,36.0,3.1869000000000014,81.35690000000002,58.28,3.0,3.0,6.0,5.0,3.0,2.0,1.0,1.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,124.3992486108435,6.911069367269083,0.3333333333333333,0.0,1.0,1.0,9.100531578063965,13.426172256469727,2.0,3.0,0.019538823349961005,0.980461176650039,0.9804611582539225,9.415151976010717e-07,0.980460216738725,1.4777984064653742,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.08846153846153842,0.0,0.0,5.0,0.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,461.50000000000017,461.13690445599997,32.0,55.0,0.0942000000000009,113.47790000000005,148.14999999999998,4.0,6.0,10.0,12.0,5.0,4.0,1.0,3.0,0.45,4.0,0.0,0.0,0.0,0.0,187.41730742947271,5.856790857171022,0.1875,0.0,14.0,1.0,,2.492457151412964,0.0,4.0,1.2372338061394927e-05,0.9999876276619386,0.0,0.9999876276619386,-0.9999876276619386,-4.813348221857306,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,451.4830000000003,451.1855689,33.0,58.0,1.7177999999999993,122.20040000000006,112.27000000000001,1.0,9.0,10.0,10.0,4.0,5.0,3.0,2.0,0.34782608695652173,1.0,0.0,0.0,0.0,0.0,190.357535597191,5.768410169611848,0.48484848484848486,2.0,6.0,1.0,6.772710800170898,13.515933990478516,4.0,2.0,0.8091324278328595,0.19086757216714045,0.19086695260393738,7.657123944121157e-07,0.19086618689154297,1.6258196068661117,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10217391304347828,1.0,0.0,6.0,1.0
C[C@@H]1O[C@@H]1P(=O)(O)O,138.059,138.008195334,8.0,15.0,-0.09110000000000007,26.37909999999999,70.06,2.0,2.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,46.62825725334029,5.828532156667536,0.0,0.0,0.0,0.0,,2.3097851276397705,0.0,2.0,8.12421857721013e-06,0.9999918757814228,0.0,0.9999918757814228,-0.9999918757814228,-5.181318400678451,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.55,1.0,0.0,5.0,1.0
OCC(S)CS,124.23,124.001656876,6.0,14.0,0.20690000000000003,33.7128,20.23,3.0,3.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48.57350233562222,8.095583722603704,0.0,0.0,1.0,1.0,,8.880180358886719,0.0,3.0,0.967961103669461,0.032038896330539024,0.0,0.032038896330539024,-0.032038896330539024,0.1927579060675711,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.55,1.0,0.0,5.0,1.0
CC[C@@H](CO)NCCN[C@@H](CC)CO,204.314,204.183778008,14.0,38.0,-0.292599999999999,58.33500000000005,64.52,4.0,4.0,8.0,4.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,86.71192192900713,6.193708709214795,0.0,0.0,2.0,1.0,9.482339859008789,13.821810722351074,2.0,2.0,0.008205061915922466,0.9917949380840775,0.9917949349775791,3.786074131547699e-07,0.9917945563701659,-2.37851813738456,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.55,1.0,0.0,6.0,1.0
CN(C)C(=N)NC(=N)N,129.167,129.10144535199998,9.0,20.0,-1.034159999999999,36.46349999999999,88.99000000000001,4.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,53.85436592037309,5.98381843559701,0.0,0.0,0.0,0.0,9.570219993591309,9.850808143615723,2.0,3.0,0.006688362762656791,0.9933116372373432,0.9932879501491705,0.0035290393693659466,0.9897589107798045,-3.20884017971564,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04999999999999999,0.0,0.0,4.0,1.0
N[C@@H](CCS)C(=O)O,135.188,135.035399528,8.0,17.0,-0.28180000000000033,34.081199999999995,63.32000000000001,3.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,53.28479058367358,6.660598822959198,0.0,0.0,2.0,1.0,8.882980346679688,2.2731082439422607,1.0,2.0,2.3772343111759906e-07,0.9999997622765688,0.9681604450526189,0.9999925337074745,-0.03183208865485565,-6.905728010095276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3,1.0,0.0,5.0,1.0
CS(=O)(=O)OCCCCOS(C)(=O)=O,246.30599999999998,246.023180168,14.0,28.0,-0.2809999999999997,50.82560000000003,86.74000000000001,0.0,6.0,6.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.45985657451557,6.032846898179684,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2809999999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.55,0.0,0.0,6.0,1.0
CC(C)(S)[C@@H](N)C(=O)O,149.215,149.051049592,9.0,20.0,0.10669999999999985,38.67619999999999,63.32000000000001,3.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,59.64973269807019,6.627748077563354,0.0,0.0,2.0,1.0,8.843096733093262,2.4200570583343506,1.0,2.0,3.6439728426171624e-07,0.9999996356027158,0.965204536857828,0.9999895274483696,-0.03478499059054152,-6.33172486834708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.35000000000000003,1.0,0.0,5.0,1.0
CCO,46.069,46.041864812,3.0,9.0,-0.0014000000000000123,12.759800000000002,20.23,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.89842689442217,6.632808964807389,0.0,0.0,0.0,0.0,,13.858656883239746,0.0,1.0,0.9999996521892782,3.478107217791404e-07,0.0,3.4781072183210945e-07,-3.4781072183210945e-07,-0.0014001510523034967,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,0.0,5.0,1.0
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,182.172,182.079038168,12.0,26.0,-3.5854000000000004,38.198800000000006,121.38000000000001,6.0,6.0,12.0,6.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,69.32936411298864,5.77744700941572,0.0,0.0,10.0,1.0,,13.321513175964355,0.0,6.0,0.9999988019186611,1.1980813389156353e-06,0.0,1.1980813388693877e-06,-1.1980813388693877e-06,-3.585400520320426,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.55,1.0,0.0,3.0,0.0
