smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,tetrazole_ring_count,acidic_sulfonamide_count,sulfonylurea_count,acidic_group_attached_to_aromatic_scaffold_count,anionic_motif_family_count,anionic_motif_present,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,oxidation_site_proxy_count,oxidation_site_present,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,acidic_to_oxidation_min_graph_distance,acidic_to_oxidation_distance_4_8,known_cyp2c9_motif_present,mw_gt_300,logp_ge_2,logp_in_2_5,estimated_logd_ge_2,estimated_logd_in_2_5,tpsa_40_150,hba_ge_3,hba_ge_5,hbd_le_3,rotatable_bonds_le_7,rotatable_bonds_gt_10,aromatic_ring_count_ge_1,aromatic_ring_count_ge_2,heterocycle_present,most_acidic_pka_in_3_8p5,most_basic_pka_lt_8,acid_deprotonated_fraction_ge_0p5,base_protonated_fraction_le_0p5,predicted_neutral_or_anionic_ph74,semi_rigid_aromatic_scaffold,weak_acidic_lipophilic_profile,cyp2c9_primary_rule_pass_count,cyp2c9_substrate_heuristic_pass,pka_features_available
OCc1cc([C@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O,415.57400000000007,415.272258664,30.0,5.0,5.0,4.107400000000005,120.52610000000004,81.95,4.0,5.0,9.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.52,0.4,0.125,-0.12,0.0,0.0,0.0,9.286816596984863,9.843907356262207,1.0,3.0,0.012765087666521208,0.9872349123334788,0.9871889802182685,0.003585359791246473,0.983603620427022,2.2134238017454964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,7.0,1.0,2.0,2.142857142857143,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,371.524,371.224914548,28.0,2.0,2.0,5.9961000000000055,119.58200000000004,12.47,0.0,2.0,2.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.6428571428571429,0.375,0.4120879120879121,0.0,0.0,0.0,8.418061256408691,,1.0,0.0,0.08753007537177848,0.9124699246282215,0.9124699246282215,0.0,0.9124699246282215,4.938257302436803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.6,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,5.0,,1.0
CN(C)CCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccccc2)cc1,405.969,405.185942196,29.0,3.0,2.0,6.215000000000006,124.62800000000003,12.47,0.0,2.0,2.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.6206896551724138,0.3333333333333333,0.38992042440318303,0.0,0.0,0.0,8.429055213928223,,1.0,0.0,0.08552923939951496,0.914470760600485,0.914470760600485,0.0,0.914470760600485,5.147114609921537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.6,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,5.0,,1.0
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,357.435,357.11471246800005,25.0,7.0,6.0,2.490900000000001,98.06570000000002,71.53,1.0,6.0,7.0,7.0,3.0,2.0,1.0,2.0,1.0,0.0,0.2777777777777778,0.48,0.42857142857142855,0.2022222222222222,0.0,0.0,0.0,6.809635162353516,6.460997104644775,2.0,1.0,0.08211395819288686,0.9178860418071131,0.2043434811592722,0.8967972281399429,-0.6924537469806706,1.4053169872156088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,267.067762276,18.0,7.0,6.0,1.67444,67.63990000000003,98.22,2.0,5.0,7.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.18181818181818182,0.6111111111111112,0.6666666666666666,0.42929292929292934,0.0,0.0,0.0,4.361950874328613,6.237027645111084,2.0,3.0,0.0642346844155369,0.9357653155844631,0.0009152783548215927,0.935706469107282,-0.9347911907524603,0.48220959477815684,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.411,314.14126156399993,21.0,8.0,7.0,1.4589999999999999,84.40080000000003,83.58,2.0,7.0,9.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5384615384615384,0.23809523809523808,0.1,-0.30036630036630035,0.0,1.0,1.0,8.255416870117188,,1.0,0.0,0.12242432215475263,0.8775756778452474,0.8775756778452474,0.0,0.8775756778452474,0.5468677080730164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,1.0,1.0,1.625,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,6.0,,1.0
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,705.6470000000002,704.2393070560003,49.0,14.0,12.0,5.5773000000000055,188.17599999999942,104.70000000000002,0.0,12.0,12.0,11.0,7.0,5.0,2.0,4.0,2.0,0.0,0.37142857142857144,0.5714285714285714,0.6363636363636364,0.19999999999999996,0.0,0.0,0.0,6.220802307128906,,5.0,0.0,0.9379178017925713,0.06208219820742866,0.062082198207428704,0.0,0.062082198207428704,5.549464778899175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,9.0,1.0,2.0,2.2222222222222223,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,,8.0,,1.0
O=C(O)c1cc(/N=N\c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,398.4000000000001,398.068490548,28.0,10.0,9.0,3.7016000000000013,100.7296,141.31,3.0,7.0,10.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.6428571428571429,0.5,0.6428571428571429,0.0,0.0,0.0,4.479611396789551,2.6096091270446777,2.0,3.0,1.6183808588792854e-05,0.9999838161914112,0.0011997480149373943,0.9999837967515961,-0.9987840487366587,-1.0893192667500178,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37300000000005,361.14378433999997,26.0,8.0,7.0,1.5439999999999998,95.04130000000004,75.00999999999999,1.0,6.0,7.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,0.4444444444444444,0.38461538461538464,2.0,-0.05982905982905978,0.0,0.0,0.0,7.197354793548584,5.481988906860352,3.0,1.0,0.007334218016351415,0.9926657819836486,0.38541943799072065,0.98806630331364,-0.6026468653229193,-0.5906461843820845,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,7.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc2c1OCO2,359.3780000000001,359.13688739199995,26.0,7.0,7.0,2.3862000000000005,92.49070000000005,83.09,1.0,7.0,8.0,4.0,3.0,1.0,2.0,2.0,0.0,2.0,0.3684210526315789,0.23076923076923078,0.75,-0.13765182186234814,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3862000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,1.0,1.0,1.6666666666666667,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,,10.0,,1.0
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,473.5940000000001,473.16607934399997,34.0,6.0,5.0,6.075200000000007,136.25109999999998,70.0,2.0,6.0,8.0,7.0,5.0,4.0,1.0,2.0,1.0,2.0,0.25,0.6176470588235294,0.7142857142857143,0.36764705882352944,0.0,0.0,0.0,8.717157363891602,8.596678733825684,1.0,2.0,0.0432153138403048,0.9567846861596951,0.9540370518075816,0.059779332270222786,0.8942577195373588,4.710837671301568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.3790000000001,381.07588234799994,26.0,9.0,5.0,3.5139200000000006,90.1122,77.98,1.0,4.0,5.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.11764705882352941,0.6538461538461539,1.0,0.5361990950226244,0.0,0.0,0.0,4.062060832977295,9.717843055725098,2.0,2.0,0.9947560411737241,0.00524395882627593,0.00045905151356248803,0.004787104840436036,-0.004328053326873548,3.5116365853056806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,270.061612188,19.0,7.0,4.0,3.2541200000000012,60.63720000000001,55.13,1.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.5789473684210527,1.0,0.412280701754386,0.0,0.0,0.0,2.9116430282592773,11.692641258239746,1.0,1.0,0.9999165481121893,8.345188781067048e-05,3.2480964865611474e-05,5.097257858352329e-05,-1.8491613717911814e-05,3.254083755793276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,375.87100000000015,375.140134876,26.0,5.0,3.0,4.425600000000004,100.98730000000005,40.540000000000006,1.0,3.0,4.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,0.38095238095238093,0.46153846153846156,0.5,0.08058608058608063,0.0,0.0,0.0,8.1363525390625,13.836922645568848,1.0,1.0,0.15505196463757082,0.8449480353624292,0.8449479786661409,3.65659781680415e-07,0.8449476130063592,3.616077273481123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,420.3220000000002,419.089619296,26.0,5.0,3.0,4.5347000000000035,103.67730000000005,40.540000000000006,1.0,3.0,4.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,0.38095238095238093,0.46153846153846156,0.5,0.08058608058608063,0.0,0.0,0.0,8.13803482055664,13.839509963989258,1.0,1.0,0.15454515967494192,0.8454548403250581,0.8454547841497525,3.634878328468877e-07,0.8454544206619197,3.723755407591614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,409.4230000000002,409.16649185600005,29.0,7.0,3.0,4.791000000000004,100.97930000000004,40.540000000000006,1.0,3.0,4.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,0.4090909090909091,0.41379310344827586,0.5,0.00470219435736674,0.0,0.0,0.0,8.052324295043945,13.826266288757324,1.0,1.0,0.18212255608800332,0.8178774439119967,0.817877375662815,3.747430166429754e-07,0.8178770009197984,4.051363736997044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,654.6059999999999,653.2212814800001,43.0,11.0,10.0,3.192800000000001,164.15819999999968,118.21,3.0,6.0,9.0,5.0,7.0,2.0,5.0,5.0,1.0,7.0,0.59375,0.20930232558139536,1.4,-0.3844476744186046,0.0,0.0,0.0,6.716143608093262,9.687541961669922,2.0,3.0,0.8241927625393194,0.1758072374606806,0.17155627925734748,0.005131257678581271,0.1664250215787662,3.108828796547419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,1.0,1.0,2.375,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,349.31600000000003,349.115044728,25.0,9.0,6.0,2.1769,80.68180000000002,76.72,1.0,6.0,7.0,5.0,3.0,3.0,0.0,2.0,2.0,0.0,0.25,0.68,0.6,0.43000000000000005,0.0,0.0,0.0,2.988372325897217,11.541715621948242,3.0,1.0,0.9998890925444307,0.00011090745556929793,3.8757476592381915e-05,7.215277543640894e-05,-3.339529884402703e-05,2.176851830832835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.5,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,449.6350000000003,449.292994108,33.0,4.0,4.0,5.155700000000006,132.3016,60.77,2.0,4.0,6.0,5.0,5.0,1.0,4.0,0.0,0.0,4.0,0.6206896551724138,0.18181818181818182,1.0,-0.438871473354232,0.0,0.0,0.0,5.30279541015625,13.838038444519043,1.0,2.0,0.9920684689683675,0.007931531031632466,0.00793116920277398,3.647215266654994e-07,0.007930804481247314,5.152241646618897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,9.0,1.0,1.0,2.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)/C=C/CO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,447.6190000000003,447.277344044,33.0,4.0,4.0,4.931700000000005,132.2076,60.77,2.0,4.0,6.0,4.0,5.0,1.0,4.0,0.0,0.0,4.0,0.5517241379310345,0.18181818181818182,1.25,-0.36990595611285265,0.0,0.0,0.0,5.305712699890137,13.757792472839355,1.0,2.0,0.9920153669164354,0.007984633083564563,0.007984197846445506,4.3874010678889757e-07,0.007983759106338717,4.928218399689789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,9.0,1.0,1.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,429.6040000000001,429.26677936000004,32.0,3.0,3.0,5.406500000000006,129.4318,40.54,1.0,3.0,4.0,2.0,5.0,1.0,4.0,0.0,0.0,4.0,0.5517241379310345,0.1875,2.5,-0.3642241379310345,0.0,0.0,0.0,5.298749923706055,12.886204719543457,1.0,1.0,0.992138550675545,0.007861449324454983,0.007858210647691115,3.2643285452959863e-06,0.007854946319145819,5.4030723249689085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,8.0,1.0,1.0,2.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,382.89100000000025,382.144805656,27.0,5.0,4.0,4.887800000000005,106.94800000000004,42.43,0.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,0.36363636363636365,0.4444444444444444,4.0,0.08080808080808077,0.0,0.0,0.0,4.328193187713623,,1.0,0.0,0.9991531134536186,0.0008468865463814312,0.0008468865463814798,0.0,0.0008468865463814798,4.887432046016473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,10.0,,1.0
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,310.8280000000001,310.123676288,22.0,3.0,2.0,4.018900000000002,91.22270000000003,24.92,1.0,2.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,3.0,0.3157894736842105,0.5454545454545454,4.0,0.2296650717703349,0.0,0.0,0.0,9.823497772216797,,2.0,0.0,0.003757226802922564,0.9962427731970774,0.9962427731970774,0.0,0.9962427731970774,1.5937674118014127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,6.0,,1.0
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,290.4100000000001,290.178298704,22.0,2.0,2.0,3.7077000000000027,90.84000000000005,16.130000000000003,0.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,1.0,3.0,0.35,0.5454545454545454,4.0,0.19545454545454544,0.0,0.0,0.0,8.605607986450195,,2.0,0.0,0.0586341270167523,0.9413658729832477,0.9413658729832477,0.0,0.9413658729832477,2.475850463475658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,1.0,1.0,1.8571428571428572,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
CC1=C(C)C(=O)C([C@@H](CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,354.446,354.18310931199994,26.0,4.0,4.0,4.610000000000003,100.99180000000007,71.44,1.0,3.0,4.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.4090909090909091,0.23076923076923078,0.25,-0.17832167832167833,0.0,0.0,0.0,,4.683709621429443,0.0,1.0,0.0019181200831217549,0.9980818799168782,0.0,0.9980818799168782,-0.9980818799168782,1.8928757925138209,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,1.6,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,275.39500000000004,275.167399672,21.0,1.0,1.0,4.553800000000004,92.06200000000005,3.24,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,0.2,0.5714285714285714,1.0,0.3714285714285714,0.0,0.0,0.0,9.329607963562012,,1.0,0.0,0.01162290554716694,0.9883770944528331,0.9883770944528331,0.0,0.9883770944528331,2.6191147085504616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,1.0,1.0,1.6666666666666667,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,322.4960000000001,322.24089896,24.0,2.0,2.0,4.392300000000004,103.83100000000007,6.48,0.0,2.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,2.0,0.45454545454545453,0.5,0.375,0.04545454545454547,0.0,0.0,0.0,10.016497611999512,,2.0,0.0,0.0024124227774698914,0.9975875772225301,0.9975875772225301,0.0,0.9975875772225301,1.774753420314085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,1.0,2.0,2.142857142857143,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,5.0,,1.0
O=c1ccc2ccccc2o1,146.14499999999998,146.036779432,11.0,2.0,2.0,1.793,42.484000000000016,30.21,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.9090909090909091,2.0,0.9090909090909091,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,5.0,,1.0
CN(C)CC/C=C1\c2ccccc2COc2ccc(CC(=O)O)cc21,337.4190000000001,337.16779359599997,25.0,4.0,4.0,3.589500000000002,98.80580000000006,49.769999999999996,1.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,3.0,0.2857142857142857,0.48,0.6,0.19428571428571428,0.0,0.0,0.0,9.308053970336914,4.250870227813721,1.0,1.0,8.653149364902238e-06,0.9999913468506351,0.9877929158926697,0.9992911370734551,-0.011498221180785362,-1.473325799718113,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,1.0,1.6666666666666667,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0
CN(C)CC/C=C1/c2ccccc2COc2ccccc21,279.383,279.162314292,21.0,2.0,2.0,3.9624000000000033,87.46600000000005,12.47,0.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,0.2631578947368421,0.5714285714285714,1.0,0.3082706766917293,0.0,0.0,0.0,9.291268348693848,,1.0,0.0,0.012682027598685086,0.9873179724013149,0.9873179724013149,0.0,0.9873179724013149,2.065588693965565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,1.0,1.6,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.4980000000001,314.18166983199995,22.0,3.0,2.0,4.271100000000003,96.88470000000005,19.03,1.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,0.5789473684210527,0.4090909090909091,1.0,-0.16985645933014354,0.0,0.0,0.0,8.175148963928223,13.986915588378906,2.0,1.0,0.14370568962507513,0.8562943103749249,0.8562942731736027,2.5887153517487863e-07,0.8562940143020675,3.4285739631506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,1.0,1.0,2.142857142857143,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0
CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,340.4710000000002,340.226311516,25.0,5.0,5.0,2.931700000000001,101.01940000000005,51.370000000000005,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0,0.55,0.36,1.3333333333333333,-0.19000000000000006,0.0,0.0,0.0,7.6047563552856445,13.733647346496582,2.0,2.0,0.384268447999949,0.615731552000051,0.6157313737673535,4.6382318314809094e-07,0.6157309099441703,2.516334726327307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,8.0,1.0,1.0,2.25,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
